"","Marine","Gut"
"71",0.000435073858371229,0.000585126617835686
"72",0.000430931530926464,0.000579620491850868
"73",0.000426884969295806,0.000574241063390687
"74",0.00042293069253205,0.000568983740661447
"75",0.000419065391036954,0.000563844157420961
"76",0.000415285915978447,0.00055881815907117
"77",0.000411589269490669,0.000553901789778132
"78",0.000407972595589627,0.000549091280531254
"79",0.000404433171743787,0.000544383038062242
"80",0.000400968401044781,0.00053977363455186
"81",0.000397575804928608,0.000535259798059454
"82",0.000394253016402367,0.000530838403616264
"83",0.000390997773735727,0.000526506464929032
"84",0.000387807914580103,0.00052226112664531
"85",0.000384681370481817,0.000518099657136265
"86",0.000381616161758581,0.000514019441756721
"87",0.000378610392711334,0.00051001797654577
"88",0.000375662247145916,0.000506092862334436
"89",0.000372769984181262,0.000502241799229838
"90",0.000369931934322808,0.000498462581447833
"91",0.000367146495781585,0.000494753092468567
"92",0.000364412131021132,0.000491111300491427
"93",0.000361727363515811,0.000487535254167887
"94",0.000359090774705482,0.000484023078592461
"95",0.000356501001132688,0.000480572971533605
"96",0.000353956731749626,0.000477183199887844
"97",0.000351456705383184,0.000473852096341743
"98",0.000348999708347248,0.000470578056227534
"99",0.000346584572192314,0.000467359534559313
"100",0.000344210171583223,0.000464195043237749
"101",0.000341875422296515,0.000461083148412132
"102",0.000339579279329556,0.000458022467989448
"103",0.000337320735114181,0.00045501166928095
"104",0.000335098817828111,0.000452049466777362
"105",0.000332912589797921,0.00044913462004455
"106",0.000330761145987775,0.000446265931732035
"107",0.000328643612568558,0.000443442245687319
"108",0.000326559145562432,0.000440662445169465
"109",0.000324506929558172,0.00043792545115583
"110",0.00032248617649298,0.000435230220736317
"111",0.000320496124496776,0.000432575745589845
"112",0.000318536036795217,0.000429961050538152
"113",0.000316605200667978,0.000427385192172336
"114",0.000314702926459043,0.000424847257547891
"115",0.000312828546635981,0.000422346362944229
"116",0.000310981414895385,0.000419881652684997
"117",0.000309160905311825,0.0004174522980157
"118",0.000307366411527853,0.000415057496035381
"119",0.000305597345982747,0.000412696468679339
"120",0.00030385313917784,0.000410368461750022
"121",0.000302133238976399,0.000408072743993443
"122",0.000300437109936173,0.000405808606218623
"123",0.00029876423267282,0.000403575360457725
"124",0.000297114103252551,0.000401372339164681
"125",0.00029548623261243,0.00039919889445025
"126",0.000293880146006856,0.000397054397351596
"127",0.000292295382478852,0.000394938237134529
"128",0.000290731494354855,0.000392849820626749
"129",0.000289188046761802,0.000390788571580453
"130",0.00028766461716535,0.000388753930062804
"131",0.000286160794928162,0.000386745351872854
"132",0.000284676180887232,0.00038476230798356
"133",0.000283210386949298,0.000382804284007647
"134",0.000281763035703437,0.000380870779686123
"135",0.00028033376004999,0.000378961308398325
"136",0.000278922202845012,0.000377075396692438
"137",0.000277528016559496,0.000375212583835489
"138",0.000276150862952642,0.000373372421381868
"139",0.000274790412758508,0.000371554472759496
"140",0.000273446345385397,0.000369758312872782
"141",0.00027211834862737,0.000367983527721591
"142",0.000270806118387327,0.00036622971403545
"143",0.000269509358411104,0.000364496478922301
"144",0.000268227780032075,0.000362783439531101
"145",0.000266961101925783,0.000361090222727661
"146",0.000265709049874129,0.000359416464783083
"147",0.000264471356538688,0.000357761811074258
"148",0.000263247761242744,0.000356125915795851
"149",0.000262038009761649,0.000354508441683274
"150",0.000260841854121129,0.000352909059746152
"151",0.000259659052403198,0.000351327449011823
"152",0.000258489368559327,0.000349763296278418
"153",0.000257332572230574,0.000348216295877119
"154",0.000256188438574351,0.000346686149443187
"155",0.00025505674809755,0.000345172565695379
"156",0.000253937286495758,0.000343675260223405
"157",0.000252829844498302,0.000342193955283074
"158",0.000251734217718866,0.000340728379598808
"159",0.000250650206511462,0.000339278268173212
"160",0.000249577615831516,0.000337843362103407
"161",0.000248516255101869,0.000336423408403845
"162",0.000247465938083476,0.000335018159835338
"163",0.000246426482750631,0.000333627374740049
"164",0.000245397711170505,0.000332250816882189
"165",0.000244379449386854,0.00033088825529422
"166",0.000243371527307697,0.000329539464128298
"167",0.000242373778596834,0.000328204222512787
"168",0.00024138604056903,0.000326882314413622
"169",0.000240408154088729,0.000325573528500326
"170",0.000239439963472159,0.000324277658016512
"171",0.000238481316392694,0.000322994500654686
"172",0.000237532063789346,0.000321723858435183
"173",0.000236592059778264,0.000320465537589081
"174",0.000235661161567133,0.000319219348444935
"175",0.000234739229372344,0.000317985105319196
"176",0.00023382612633886,0.000316762626410155
"177",0.000232921718462636,0.000315551733695304
"178",0.000232025874515536,0.000314352252831961
"179",0.000231138465972628,0.000313164013061058
"180",0.000230259366941776,0.000311986847113963
"181",0.000229388454095453,0.000310820591122223
"182",0.000228525606604672,0.000309665084530132
"183",0.000227670706074987,0.000308520170010002
"184",0.000226823636484459,0.000307385693380063
"185",0.000225984284123538,0.000306261503524874
"186",0.000225152537536777,0.000305147452318168
"187",0.000224328287466327,0.000304043394548047
"188",0.000223511426797139,0.000302949187844423
"189",0.000222701850503807,0.00030186469260866
"190",0.000221899455599016,0.000300789771945297
"191",0.00022110414108352,0.000299724291595821
"192",0.000220315807897594,0.000298668119874392
"193",0.000219534358873932,0.000297621127605454
"194",0.000218759698691914,0.000296583188063183
"195",0.000217991733833213,0.000295554176912694
"196",0.00021723037253869,0.000294533972152953
"197",0.000216475524766529,0.000293522454061333
"198",0.000215727102151582,0.000292519505139763
"199",0.000214985017965871,0.000291525010062416
"200",0.000214249187080215,0.000290538855624876
"201",0.000213519525926946,0.000289560930694752
"202",0.000212795952463665,0.00028859112616367
"203",0.000212078386138029,0.000287629334900617
"204",0.000211366747853505,0.000286675451706577
"205",0.000210660959936083,0.000285729373270431
"206",0.000209960946101909,0.000284790998126068
"207",0.000209266631425798,0.000283860226610674
"208",0.000208577942310619,0.000282936960824164
"209",0.00020789480645751,0.000282021104589709
"210",0.000207217152836893,0.000281112563415337
"211",0.00020654491166028,0.000280211244456568
"212",0.000205878014352831,0.000279317056480043
"213",0.000205216393526644,0.000278429909828133
"214",0.000204559982954759,0.00027754971638448
"215",0.000203908717545842,0.000276676389540451
"216",0.000203262533319544,0.000275809844162473
"217",0.000202621367382504,0.000274949996560226
"218",0.000201985157904972,0.00027409676445566
"219",0.00020135384409805,0.000273250066952824
"220",0.000200727366191509,0.000272409824508459
"221",0.000200105665412187,0.000271575958903366
"222",0.000199488683962936,0.00027074839321449
"223",0.000198876365002108,0.000269927051787725
"224",0.000198268652623556,0.000269111860211405
"225",0.000197665491837153,0.000268302745290463
"226",0.000197066828549784,0.000267499635021244
"227",0.000196472609546833,0.000266702458566942
"228",0.000195882782474116,0.000265911146233655
"229",0.000195297295820273,0.000265125629447032
"230",0.000194716098899591,0.00026434584072949
"231",0.000194139141835249,0.000263571713678005
"232",0.000193566375542979,0.000262803182942433
"233",0.000192997751715119,0.000262040184204369
"234",0.000192433222805059,0.000261282654156512
"235",0.000191872742012062,0.000260530530482537
"236",0.000191316263266449,0.000259783751837442
"237",0.00019076374121514,0.000259042257828372
"238",0.000190215131207546,0.000258305988995903
"239",0.000189670389281787,0.00025757488679576
"240",0.000189129472151243,0.000256848893580982
"241",0.000188592337191423,0.000256127952584496
"242",0.000188058942427141,0.000255412007902105
"243",0.00018752924651999,0.000254701004475872
"244",0.000187003208756111,0.000253994888077893
"245",0.000186480789034244,0.000253293605294444
"246",0.000185961947854059,0.000252597103510495
"247",0.000185446646304748,0.000251905330894579
"248",0.000184934846053889,0.000251218236384008
"249",0.000184426509336556,0.000250535769670431
"250",0.000183921598944678,0.000249857881185707
"251",0.000183420078216646,0.000249184522088115
"252",0.000182921911027143,0.000248515644248862
"253",0.000182427061777214,0.000247851200238898
"254",0.00018193549538455,0.000247191143316027
"255",0.000181447177273995,0.000246535427412304
"256",0.000180962073368258,0.000245884007121711
"257",0.000180480150078835,0.000245236837688104
"258",0.000180001374297131,0.000244593874993432
"259",0.00017952571338577,0.000243955075546205
"260",0.00017905313517011,0.00024332039647022
"261",0.000178583607929923,0.000242689795493534
"262",0.000178117100391275,0.000242063230937666
"263",0.000177653581718566,0.000241440661707045
"264",0.000177193021506754,0.000240822047278679
"265",0.000176735389773736,0.000240207347692039
"266",0.000176280656952898,0.000239596523539175
"267",0.000175828793885819,0.000238989535955024
"268",0.000175379771815138,0.000238386346607937
"269",0.00017493356237756,0.000237786917690401
"270",0.00017449013759702,0.000237191211909954
"271",0.000174049469877985,0.000236599192480294
"272",0.000173611531998897,0.000236010823112572
"273",0.000173176297105753,0.000235426068006868
"274",0.000172743738705816,0.00023484489184384
"275",0.000172313830661463,0.000234267259776547
"276",0.000171886547184148,0.000233693137422445
"277",0.000171461862828504,0.000233122490855537
"278",0.00017103975248655,0.000232555286598694
"279",0.000170620191382027,0.000231991491616128
"280",0.000170203155064848,0.000231431073306012
"281",0.000169788619405652,0.000230873999493261
"282",0.000169376560590478,0.000230320238422446
"283",0.000168966955115543,0.000229769758750861
"284",0.000168559779782119,0.000229222529541721
"285",0.000168155011691519,0.000228678520257499
"286",0.000167752628240181,0.000228137700753393
"287",0.000167352607114848,0.000227600041270928
"288",0.000166954926287843,0.000227065512431674
"289",0.00016655956401244,0.000226534085231099
"290",0.00016616649881832,0.000226005731032534
"291",0.000165775709507126,0.000225480421561258
"292",0.00016538717514809,0.000224958128898701
"293",0.000165000875073758,0.000224438825476755
"294",0.000164616788875792,0.000223922484072198
"295",0.000164234896400853,0.000223409077801224
"296",0.000163855177746564,0.000222898580114079
"297",0.000163477613257549,0.000222390964789795
"298",0.000163102183521549,0.000221886205931034
"299",0.000162728869365612,0.00022138427795902
"300",0.000162357651852354,0.000220885155608572
"301",0.000161988512276292,0.00022038881392323
"302",0.000161621432160245,0.000219895228250471
"303",0.000161256393251801,0.000219404374237018
"304",0.000160893377519856,0.000218916227824235
"305",0.00016053236715121,0.000218430765243605
"306",0.000160173344547232,0.000217947963012295
"307",0.000159816292320582,0.000217467797928803
"308",0.000159461193291999,0.000216990247068686
"309",0.000159108030487143,0.000216515287780362
"310",0.0001587567871335,0.000216042897680994
"311",0.000158407446657336,0.000215573054652449
"312",0.000158059992680715,0.000215105736837324
"313",0.000157714409018567,0.000214640922635053
"314",0.000157370679675808,0.000214178590698078
"315",0.000157028788844516,0.000213718719928092
"316",0.000156688720901151,0.000213261289472351
"317",0.000156350460403835,0.000212806278720045
"318",0.00015601399208967,0.000212353667298744
"319",0.00015567930087211,0.000211903435070896
"320",0.000155346371838382,0.000211455562130402
"321",0.000155015190246942,0.000211010028799232
"322",0.00015468574152499,0.00021056681562412
"323",0.000154358011266016,0.000210125903373303
"324",0.000154031985227399,0.000209687273033327
"325",0.000153707649328044,0.000209250905805901
"326",0.000153384989646054,0.000208816783104811
"327",0.000153063992416458,0.000208384886552884
"328",0.000152744644028959,0.000207955197979011
"329",0.000152426931025738,0.00020752769941521
"330",0.000152110840099288,0.000207102373093752
"331",0.00015179635809028,0.000206679201444328
"332",0.00015148347198548,0.000206258167091269
"333",0.000151172168915686,0.000205839252850808
"334",0.000150862436153711,0.000205422441728397
"335",0.000150554261112394,0.00020500771691606
"336",0.00015024763134265,0.000204595061789797
"337",0.000149942534531548,0.000204184459907031
"338",0.000149638958500423,0.000203775895004097
"339",0.000149336891203019,0.00020336935099377
"340",0.000149036320723669,0.000202964811962841
"341",0.000148737235275495,0.000202562262169727
"342",0.000148439623198644,0.000202161686042126
"343",0.000148143472958557,0.000201763068174705
"344",0.000147848773144255,0.000201366393326831
"345",0.000147555512466669,0.000200971646420338
"346",0.00014726367975698,0.00020057881253733
"347",0.000146973263965001,0.000200187876918019
"348",0.000146684254157579,0.000199798824958603
"349",0.000146396639517021,0.000199411642209169
"350",0.000146110409339549,0.000199026314371643
"351",0.00014582555303378,0.000198642827297763
"352",0.000145542060119232,0.000198261166987085
"353",0.000145259920224844,0.000197881319585031
"354",0.000144979123087538,0.000197503271380955
"355",0.000144699658550784,0.000197127008806249
"356",0.000144421516563204,0.000196752518432477
"357",0.000144144687177189,0.000196379786969536
"358",0.000143869160547542,0.000196008801263853
"359",0.000143594926930138,0.000195639548296598
"360",0.000143321976680613,0.000195272015181942
"361",0.000143050300253067,0.000194906189165326
"362",0.000142779888198787,0.00019454205762177
"363",0.000142510731164997,0.0001941796080542
"364",0.000142242819893619,0.000193818828091805
"365",0.000141976145220059,0.000193459705488418
"366",0.000141710698072009,0.000193102228120925
"367",0.000141446469468272,0.000192746383987694
"368",0.000141183450517597,0.000192392161207033
"369",0.00014092163241754,0.000192039548015667
"370",0.000140661006453338,0.000191688532767242
"371",0.000140401563996802,0.000191339103930853
"372",0.000140143296505225,0.000190991250089586
"373",0.000139886195520312,0.000190644959939095
"374",0.000139630252667118,0.000190300222286192
"375",0.000139375459653008,0.000189957026047457
"376",0.000139121808266633,0.000189615360247876
"377",0.000138869290376916,0.000189275214019497
"378",0.00013861789793206,0.000188936576600098
"379",0.000138367622958568,0.000188599437331892
"380",0.000138118457560273,0.000188263785660232
"381",0.000137870393917392,0.000187929611132352
"382",0.000137623424285589,0.000187596903396113
"383",0.000137377540995046,0.00018726565219878
"384",0.000137132736449561,0.000186935847385805
"385",0.000136889003125646,0.00018660747889964
"386",0.00013664633357165,0.000186280536778558
"387",0.000136404720406884,0.000185955011155492
"388",0.000136164156320765,0.000185630892256902
"389",0.000135924634071976,0.000185308170401641
"390",0.000135686146487628,0.000184986835999853
"391",0.000135448686462442,0.00018466687955188
"392",0.000135212246957943,0.000184348291647181
"393",0.00013497682100166,0.000184031062963277
"394",0.000134742401686343,0.000183715184264703
"395",0.00013450898216919,0.000183400646401978
"396",0.000134276555671081,0.000183087440310587
"397",0.00013404511547583,0.000182775557009984
"398",0.000133814654929443,0.000182464987602601
"399",0.000133585167439386,0.000182155723272878
"400",0.000133356646473867,0.000181847755286302
"401",0.000133129085561127,0.000181541074988464
"402",0.000132902478288735,0.000181235673804123
"403",0.000132676818302905,0.000180931543236291
"404",0.000132452099307813,0.000180628674865325
"405",0.000132228315064923,0.000180327060348034
"406",0.000132005459392332,0.000180026691416798
"407",0.000131783526164112,0.000179727559878698
"408",0.000131562509309674,0.000179429657614664
"409",0.000131342402813125,0.000179132976578623
"410",0.000131123200712653,0.000178837508796675
"411",0.000130904897099901,0.000178543246366265
"412",0.000130687486119365,0.000178250181455374
"413",0.000130470961967794,0.000177958306301723
"414",0.000130255318893596,0.000177667613211981
"415",0.000130040551196255,0.000177378094560993
"416",0.000129826653225759,0.000177089742791006
"417",0.000129613619382029,0.000176802550410922
"418",0.000129401444114358,0.000176516509995543
"419",0.000129190121920867,0.000176231614184842
"420",0.000128979647347948,0.000175947855683233
"421",0.000128770014989739,0.000175665227258859
"422",0.000128561219487584,0.00017538372174288
"423",0.000128353255529516,0.000175103332028783
"424",0.00012814611784974,0.000174824051071688
"425",0.00012793980122812,0.000174545871887673
"426",0.000127734300489684,0.000174268787553104
"427",0.000127529610504121,0.000173992791203976
"428",0.000127325726185298,0.000173717876035257
"429",0.000127122642490772,0.00017344403530025
"430",0.000126920354421319,0.000173171262309955
"431",0.000126718857020462,0.000172899550432445
"432",0.000126518145374005,0.000172628893092247
"433",0.00012631821460958,0.000172359283769731
"434",0.000126119059896192,0.000172090716000509
"435",0.000125920676443774,0.000171823183374844
"436",0.00012572305950275,0.000171556679537057
"437",0.000125526204363594,0.000171291198184955
"438",0.00012533010635641,0.000171026733069256
"439",0.000125134760850504,0.000170763277993026
"440",0.000124940163253966,0.000170500826811122
"441",0.00012474630901326,0.000170239373429646
"442",0.000124553193612818,0.000169978911805398
"443",0.000124360812574636,0.000169719435945342
"444",0.000124169161457878,0.000169460939906079
"445",0.000123978235858486,0.000169203417793324
"446",0.000123788031408792,0.000168946863761394
"447",0.000123598543777139,0.000168691272012692
"448",0.000123409768667501,0.000168436636797213
"449",0.000123221701819115,0.000168182952412043
"450",0.000123034339006108,0.000167930213200873
"451",0.000122847676037142,0.000167678413553513
"452",0.000122661708755051,0.000167427547905414
"453",0.000122476433036488,0.000167177610737202
"454",0.000122291844791577,0.000166928596574206
"455",0.000122107939963568,0.000166680499986001
"456",0.000121924714528499,0.000166433315585957
"457",0.000121742164494853,0.000166187038030786
"458",0.000121560285903234,0.000165941662020103
"459",0.000121379074826035,0.000165697182295985
"460",0.000121198527367114,0.000165453593642544
"461",0.000121018639661475,0.000165210890885497
"462",0.000120839407874953,0.000164969068891746
"463",0.000120660828203901,0.00016472812256896
"464",0.000120482896874882,0.000164488046865168
"465",0.000120305610144363,0.000164248836768349
"466",0.000120128964298418,0.000164010487306035
"467",0.000119952955652428,0.000163772993544909
"468",0.000119777580550787,0.000163536350590419
"469",0.000119602835366616,0.000163300553586391
"470",0.000119428716501473,0.000163065597714643
"471",0.00011925522038507,0.000162831478194612
"472",0.000119082343474997,0.000162598190282979
"473",0.000118910082256442,0.0001623657292733
"474",0.00011873843324192,0.000162134090495646
"475",0.000118567392971004,0.000161903269316237
"476",0.000118396958010057,0.000161673261137094
"477",0.00011822712495197,0.000161444061395683
"478",0.000118057890415901,0.000161215665564568
"479",0.000117889251047021,0.000160988069151072
"480",0.000117721203516256,0.000160761267696935
"481",0.000117553744520037,0.000160535256777981
"482",0.000117386870780055,0.000160310032003785
"483",0.000117220579043012,0.00016008558901735
"484",0.000117054866080384,0.00015986192349478
"485",0.000116889728688174,0.000159639031144964
"486",0.000116725163686684,0.000159416907709256
"487",0.000116561167920275,0.000159195548961169
"488",0.000116397738257138,0.000158974950706062
"489",0.000116234871589068,0.000158755108780839
"490",0.000116072564831234,0.000158536019053644
"491",0.00011591081492196,0.000158317677423567
"492",0.0001157496188225,0.000158100079820347
"493",0.000115588973516826,0.000157883222204084
"494",0.000115428876011405,0.000157667100564948
"495",0.000115269323334995,0.000157451710922899
"496",0.000115110312538427,0.000157237049327402
"497",0.0001149518406944,0.000157023111857152
"498",0.000114793904897274,0.000156809894619799
"499",0.000114636502262869,0.000156597393751675
"500",0.000114479629928261,0.000156385605417529
"501",0.000114323285051587,0.000156174525810257
"502",0.000114167464811842,0.000155964151150645
"503",0.000114012166408693,0.000155754477687105
"504",0.00011385738706228,0.00015554550169542
"505",0.000113703124013028,0.000155337219478495
"506",0.000113549374521462,0.000155129627366097
"507",0.000113396135868018,0.000154922721714617
"508",0.000113243405352859,0.000154716498906817
"509",0.000113091180295697,0.000154510955351594
"510",0.000112939458035609,0.000154306087483736
"511",0.000112788235930863,0.000154101891763685
"512",0.000112637511358741,0.000153898364677306
"513",0.000112487281715365,0.000153695502735652
"514",0.000112337544415525,0.000153493302474737
"515",0.00011218829689251,0.000153291760455307
"516",0.00011203953659794,0.000153090873262618
"517",0.0001118912610016,0.000152890637506213
"518",0.000111743467591275,0.000152691049819703
"519",0.000111596153872587,0.000152492106860551
"520",0.000111449317368835,0.000152293805309854
"521",0.000111302955620839,0.000152096141872136
"522",0.000111157066186776,0.000151899113275134
"523",0.000111011646642031,0.000151702716269592
"524",0.000110866694579039,0.000151506947629057
"525",0.000110722207607134,0.000151311804149672
"526",0.000110578183352402,0.000151117282649978
"527",0.000110434619457525,0.000150923379970716
"528",0.000110291513581639,0.000150730092974627
"529",0.000110148863400187,0.000150537418546261
"530",0.000110006666604775,0.000150345353591782
"531",0.000109864920903029,0.000150153895038778
"532",0.000109723624018453,0.000149963039836074
"533",0.000109582773690291,0.000149772784953545
"534",0.000109442367673389,0.00014958312738193
"535",0.000109302403738057,0.000149394064132653
"536",0.000109162879669934,0.00014920559223764
"537",0.000109023793269856,0.000149017708749138
"538",0.000108885142353722,0.000148830410739546
"539",0.000108746924752362,0.000148643695301232
"540",0.00010860913831141,0.000148457559546365
"541",0.000108471780891175,0.00014827200060674
"542",0.000108334850366514,0.000148087015633613
"543",0.000108198344626706,0.000147902601797531
"544",0.000108062261575327,0.000147718756288166
"545",0.00010792659913013,0.00014753547631415
"546",0.00010779135522292,0.000147352759102916
"547",0.000107656527799436,0.000147170601900533
"548",0.00010752211481923,0.00014698900197155
"549",0.000107388114255552,0.000146807956598836
"550",0.00010725452409523,0.000146627463083429
"551",0.000107121342338557,0.000146447518744374
"552",0.000106988566999174,0.000146268120918579
"553",0.00010685619610396,0.000146089266960657
"554",0.000106724227692918,0.00014591095424278
"555",0.000106592659819066,0.00014573318015453
"556",0.000106461490548325,0.000145555942102755
"557",0.000106330717959411,0.000145379237511419
"558",0.00010620034014373,0.000145203063821463
"559",0.00010607035520527,0.000145027418490661
"560",0.000105940761260493,0.000144852298993479
"561",0.000105811556438235,0.000144677702820938
"562",0.000105682738879602,0.000144503627480474
"563",0.000105554306737867,0.000144330070495801
"564",0.000105426258178367,0.000144157029406781
"565",0.000105298591378407,0.000143984501769282
"566",0.000105171304527158,0.000143812485155055
"567",0.00010504439582556,0.000143640977151596
"568",0.000104917863486226,0.000143469975362018
"569",0.000104791705733343,0.000143299477404927
"570",0.00010466592080258,0.000143129480914286
"571",0.00010454050694099,0.0001429599835393
"572",0.000104415462406922,0.000142790982944281
"573",0.000104290785469925,0.000142622476808533
"574",0.000104166474410655,0.000142454462826225
"575",0.000104042527520789,0.000142286938706271
"576",0.000103918943102933,0.000142119902172212
"577",0.000103795719470532,0.000141953350962095
"578",0.000103672854947787,0.000141787282828356
"579",0.00010355034786956,0.000141621695537707
"580",0.000103428196581294,0.000141456586871017
"581",0.000103306399438929,0.000141291954623198
"582",0.00010318495480881,0.000141127796603096
"583",0.000103063861067611,0.000140964110633376
"584",0.000102943116602247,0.000140800894550411
"585",0.000102822719809797,0.000140638146204175
"586",0.000102702669097416,0.000140475863458132
"587",0.000102582962882262,0.000140314044189129
"588",0.00010246359959141,0.000140152686287291
"589",0.000102344577661776,0.000139991787655915
"590",0.000102225895540041,0.000139831346211364
"591",0.000102107551682569,0.000139671359882964
"592",0.000101989544555332,0.000139511826612904
"593",0.000101871872633837,0.000139352744356132
"594",0.000101754534403047,0.000139194111080255
"595",0.000101637528357308,0.000139035924765442
"596",0.000101520853000275,0.00013887818340432
"597",0.000101404506844841,0.000138720885001882
"598",0.000101288488413061,0.000138564027575387
"599",0.000101172796236081,0.000138407609154265
"600",0.000101057428854072,0.000138251627780024
"601",0.000100942384816152,0.000138096081506151
"602",0.000100827662680322,0.000137940968398027
"603",0.000100713261013395,0.000137786286532824
"604",0.000100599178390928,0.000137632033999426
"605",0.000100485413397153,0.000137478208898326
"606",0.000100371964624911,0.000137324809341548
"607",0.000100258830675587,0.000137171833452548
"608",0.000100146010159043,0.000137019279366134
"609",0.000100033501693549,0.000136867145228375
"610",9.99213039057262e-05,0.000136715429196513
"611",9.98094154304759e-05,0.000136564129438883
"612",9.969783491092e-05,0.000136413244134821
"613",9.95865609983367e-05,0.000136262771474588
"614",9.94755923520988e-05,0.000136112709659279
"615",9.93649276396118e-05,0.000135963056900747
"616",9.92545655362528e-05,0.000135813811421518
"617",9.914450472531e-05,0.00013566497145471
"618",9.90347438979229e-05,0.000135516535243954
"619",9.89252817530225e-05,0.000135368501043314
"620",9.88161169972729e-05,0.000135220867117208
"621",9.87072483450125e-05,0.000135073631740332
"622",9.85986745181964e-05,0.00013492679319758
"623",9.84903942463393e-05,0.000134780349783968
"624",9.83824062664582e-05,0.00013463429980456
"625",9.82747093230169e-05,0.000134488641574391
"626",9.81673021678697e-05,0.000134343373418393
"627",9.80601835602062e-05,0.00013419849367132
"628",9.79533522664971e-05,0.000134054000677679
"629",9.78468070604392e-05,0.000133909892791651
"630",9.77405467229024e-05,0.000133766168377025
"631",9.76345700418758e-05,0.000133622825807125
"632",9.75288758124154e-05,0.000133479863464737
"633",9.74234628365915e-05,0.000133337279742041
"634",9.73183299234371e-05,0.000133195073040544
"635",9.72134758888964e-05,0.000133053241771006
"636",9.71088995557738e-05,0.000132911784353378
"637",9.70045997536835e-05,0.000132770699216729
"638",9.69005753189997e-05,0.000132629984799182
"639",9.67968250948067e-05,0.00013248963954785
"640",9.669334793085e-05,0.000132349661918763
"641",9.65901426834877e-05,0.000132210050376812
"642",9.64872082156419e-05,0.000132070803395678
"643",9.6384543396751e-05,0.000131931919457769
"644",9.62821471027227e-05,0.000131793397054161
"645",9.61800182158864e-05,0.000131655234684528
"646",9.60781556249469e-05,0.000131517430857086
"647",9.59765582249383e-05,0.000131379984088529
"648",9.58752249171783e-05,0.000131242892903966
"649",9.57741546092224e-05,0.000131106155836864
"650",9.56733462148196e-05,0.000130969771428984
"651",9.55727986538672e-05,0.000130833738230324
"652",9.5472510852367e-05,0.000130698054799061
"653",9.53724817423814e-05,0.000130562719701487
"654",9.527271026199e-05,0.000130427731511958
"655",9.51731953552464e-05,0.00013029308881283
"656",9.50739359721358e-05,0.000130158790194408
"657",9.49749310685326e-05,0.000130024834254884
"658",9.48761796061584e-05,0.000129891219600285
"659",9.47776805525403e-05,0.000129757944844414
"660",9.46794328809702e-05,0.000129625008608798
"661",9.45814355704632e-05,0.000129492409522632
